"ISSUE_SEVERITY_RANK","ISSUE_SEVERITY","PRIORITY_SCORE","PROBLEM_TITLE","CVE","CWE","PROJECT_NAME","PROJECT_URL","EXPLOIT_MATURITY","AUTOFIXABLE","FIRST_INTRODUCED","PRODUCT_NAME","ISSUE_URL","ISSUE_STATUS_INDICATOR","ISSUE_TYPE"
4,"Critical",760,"Arbitrary Code Execution","[""CVE-2017-12611""]","[""CWE-20"",""CWE-502""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-struts/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33","Mature","Auto Fixable","2023-03-07 21:11:36.276","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33#issue-SNYK-JAVA-ORGAPACHESTRUTS-31503","Open","Vulnerability"
4,"Critical",760,"Deserialization of Untrusted Data","[""CVE-2017-5645""]","[""CWE-502""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-struts/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33","Mature","Auto Fixable","2023-03-07 21:11:36.276","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33#issue-SNYK-JAVA-ORGAPACHELOGGINGLOG4J-31409","Open","Vulnerability"
4,"Critical",760,"Remote Code Execution (RCE)","[""CVE-2019-0230""]","[""CWE-94""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-struts/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33","Mature","Auto Fixable","2023-03-07 21:11:36.276","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33#issue-SNYK-JAVA-ORGAPACHESTRUTS-608097","Open","Vulnerability"
3,"High",756,"Uninitialized Memory Exposure","[]","[""CWE-201""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Mature","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-npm:npmconf:20180512","Open","Vulnerability"
3,"High",751,"Prototype Pollution","[""CVE-2021-4264""]","[""CWE-1321""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-DUSTJSLINKEDIN-1089257","Open","Vulnerability"
3,"High",741,"DLL Injection","[""CVE-2020-13110""]","[""CWE-114""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-KERBEROS-568900","Open","Vulnerability"
3,"High",731,"Prototype Pollution","[""CVE-2020-8203""]","[""CWE-1321""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-LODASH-567746","Open","Vulnerability"
3,"High",726,"Remote Code Execution (RCE)","[""CVE-2022-29078""]","[""CWE-94""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-EJS-2803307","Open","Vulnerability"
2,"Medium",711,"Cross-site Scripting (XSS)","[""CVE-2020-11022""]","[""CWE-79""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Mature","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-JQUERY-567880","Open","Vulnerability"
3,"High",705,"Command Injection","[""CVE-2016-3081""]","[""CWE-77""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-struts/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33","Mature","Auto Fixable","2023-03-07 21:11:36.276","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33#issue-SNYK-JAVA-ORGAPACHESTRUTS-30770","Open","Vulnerability"
3,"High",705,"Remote Code Execution","[""CVE-2018-11776""]","[""CWE-20""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-struts/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33","Mature","Auto Fixable","2023-03-07 21:11:36.276","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33#issue-SNYK-JAVA-ORGAPACHESTRUTS-32477","Open","Vulnerability"
3,"High",705,"Deserialization of Untrusted Data","[""CVE-2019-12384""]","[""CWE-502""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-common/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/50fdb859-a136-4184-970c-3ac969428d9f","Mature","Auto Fixable","2023-03-07 21:11:30.835","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/50fdb859-a136-4184-970c-3ac969428d9f#issue-SNYK-JAVA-COMFASTERXMLJACKSONCORE-450917","Open","Vulnerability"
3,"High",705,"Command Injection","[""CVE-2016-3081""]","[""CWE-77""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-struts/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33","Mature","Auto Fixable","2023-03-07 21:11:36.276","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33#issue-SNYK-JAVA-ORGAPACHESTRUTSXWORK-451611","Open","Vulnerability"
3,"High",705,"Arbitrary Command Execution","[""CVE-2017-9805""]","[""CWE-20"",""CWE-502""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-struts/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33","Mature","Auto Fixable","2023-03-07 21:11:36.276","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33#issue-SNYK-JAVA-ORGAPACHESTRUTS-31495","Open","Vulnerability"
2,"Medium",701,"Cross-site Scripting (XSS)","[""CVE-2020-11023""]","[""CWE-79""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Mature","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-JQUERY-565129","Open","Vulnerability"
3,"High",696,"Prototype Pollution","[]","[""CWE-1321""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-MQUERY-1089718","Open","Vulnerability"
3,"High",696,"Prototype Poisoning","[""CVE-2022-24999""]","[""CWE-1321""]","e-corp-demo/container-breaking-in-goof(main):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/4b6c04d9-ca1d-426e-93ff-c2343060ade1","Proof of Concept","Auto Fixable","2023-03-02 07:41:50.806","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/4b6c04d9-ca1d-426e-93ff-c2343060ade1#issue-SNYK-JS-QS-3153490","Open","Vulnerability"
3,"High",696,"Prototype Poisoning","[""CVE-2022-24999""]","[""CWE-1321""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-QS-3153490","Open","Vulnerability"
3,"High",696,"Regular Expression Denial of Service (ReDoS)","[""CVE-2021-3807""]","[""CWE-400""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Not Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-ANSIREGEX-1583908","Open","Vulnerability"
3,"High",696,"Regular Expression Denial of Service (ReDoS)","[]","[""CWE-185"",""CWE-400""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-npm:marked:20180225","Open","Vulnerability"
3,"High",696,"Prototype Pollution","[""CVE-2020-7699""]","[""CWE-1321""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-EXPRESSFILEUPLOAD-595969","Open","Vulnerability"
3,"High",686,"Prototype Pollution","[""CVE-2018-16487""]","[""CWE-1321""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-LODASH-73638","Open","Vulnerability"
3,"High",686,"Prototype Pollution","[""CVE-2019-10744""]","[""CWE-1321""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-LODASH-450202","Open","Vulnerability"
3,"High",686,"Prototype Pollution","[""CVE-2020-35149""]","[""CWE-1321""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-MQUERY-1050858","Open","Vulnerability"
3,"High",686,"Prototype Pollution","[""CVE-2020-7788""]","[""CWE-1321""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-INI-1048974","Open","Vulnerability"
3,"High",686,"Prototype Pollution","[]","[""CWE-1321""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-LODASH-608086","Open","Vulnerability"
3,"High",681,"Command Injection","[""CVE-2021-23337""]","[""CWE-78""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-LODASH-1040724","Open","Vulnerability"
4,"Critical",675,"Remote Code Execution (RCE)","[""CVE-2021-45046""]","[""CWE-94""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-struts/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33","Proof of Concept","Auto Fixable","2023-03-07 21:11:36.276","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33#issue-SNYK-JAVA-ORGAPACHELOGGINGLOG4J-2320014","Open","Vulnerability"
4,"Critical",675,"Remote Code Execution (RCE)","[""CVE-2021-45046""]","[""CWE-94""]","e-corp-demo/java-goof(main):log4shell-goof/log4shell-client/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/3f131f2b-b384-4b61-9791-ec34d6c2f76f","Proof of Concept","Auto Fixable","2023-03-07 21:11:10.235","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/3f131f2b-b384-4b61-9791-ec34d6c2f76f#issue-SNYK-JAVA-ORGAPACHELOGGINGLOG4J-2320014","Open","Vulnerability"
4,"Critical",675,"Remote Code Execution (RCE)","[""CVE-2021-45046""]","[""CWE-94""]","e-corp-demo/java-goof(main):log4shell-goof/log4shell-server/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/1e22bde4-e961-4bcc-9f1a-1fcdd8d560d3","Proof of Concept","Auto Fixable","2023-03-07 21:11:12.255","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/1e22bde4-e961-4bcc-9f1a-1fcdd8d560d3#issue-SNYK-JAVA-ORGAPACHELOGGINGLOG4J-2320014","Open","Vulnerability"
3,"High",675,"Deserialization of Untrusted Data","[""CVE-2019-14540""]","[""CWE-502""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-common/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/50fdb859-a136-4184-970c-3ac969428d9f","Mature","Auto Fixable","2023-03-07 21:11:30.835","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/50fdb859-a136-4184-970c-3ac969428d9f#issue-SNYK-JAVA-COMFASTERXMLJACKSONCORE-467015","Open","Vulnerability"
3,"High",671,"Prototype Pollution","[""CVE-2022-2564"",""CVE-2022-24304""]","[""CWE-1321""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-MONGOOSE-2961688","Open","Vulnerability"
2,"Medium",655,"Deserialization of Untrusted Data","[""CVE-2015-6420""]","[""CWE-502""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-common/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/50fdb859-a136-4184-970c-3ac969428d9f","Proof of Concept","Not Auto Fixable","2023-03-07 21:11:30.835","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/50fdb859-a136-4184-970c-3ac969428d9f#issue-SNYK-JAVA-COMMONSCOLLECTIONS-472711","Open","Vulnerability"
2,"Medium",655,"Deserialization of Untrusted Data","[""CVE-2015-6420""]","[""CWE-502""]","e-corp-demo/java-goof(main):log4shell-goof/log4shell-server/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/1e22bde4-e961-4bcc-9f1a-1fcdd8d560d3","Proof of Concept","Auto Fixable","2023-03-07 21:11:12.255","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/1e22bde4-e961-4bcc-9f1a-1fcdd8d560d3#issue-SNYK-JAVA-COMMONSCOLLECTIONS-472711","Open","Vulnerability"
3,"High",654,"Cross-site Scripting (XSS)","[""CVE-2016-10531""]","[""CWE-79""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","No Known Exploit","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-npm:marked:20150520","Open","Vulnerability"
3,"High",644,"Code Injection","[]","[""CWE-95""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","No Known Exploit","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-npm:dustjs-linkedin:20160819","Open","Vulnerability"
2,"Medium",644,"Open Redirect","[""CVE-2017-16224""]","[""CWE-601""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Mature","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-npm:st:20171013","Open","Vulnerability"
2,"Medium",641,"Remote Memory Exposure","[]","[""CWE-201""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Mature","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-npm:mongoose:20160116","Open","Vulnerability"
4,"Critical",640,"Arbitrary Code Execution","[""CVE-2016-3082""]","[""CWE-20""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-struts/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33","No Known Exploit","Auto Fixable","2023-03-07 21:11:36.276","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33#issue-SNYK-JAVA-ORGAPACHESTRUTS-30771","Open","Vulnerability"
4,"Critical",640,"Directory Traversal","[""CVE-2016-6795""]","[""CWE-94""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-struts/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33","No Known Exploit","Auto Fixable","2023-03-07 21:11:36.276","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33#issue-SNYK-JAVA-ORGAPACHESTRUTS-30778","Open","Vulnerability"
4,"Critical",640,"Remote Code Execution","[""CVE-2022-22965""]","[""CWE-94""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-common/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/50fdb859-a136-4184-970c-3ac969428d9f","Mature","Not Auto Fixable","2023-03-07 21:11:30.835","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/50fdb859-a136-4184-970c-3ac969428d9f#issue-SNYK-JAVA-ORGSPRINGFRAMEWORK-2436751","Open","Vulnerability"
4,"Critical",640,"Deserialization of Untrusted Data","[""CVE-2015-7501"",""CVE-2015-4852""]","[""CWE-502""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-struts/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33","Mature","Not Auto Fixable","2023-03-07 21:11:36.276","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33#issue-SNYK-JAVA-COMMONSCOLLECTIONS-30078","Open","Vulnerability"
4,"Critical",640,"Improper Action Name Cleanup","[""CVE-2016-4436""]","[""CWE-459""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-struts/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33","No Known Exploit","Auto Fixable","2023-03-07 21:11:36.276","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33#issue-SNYK-JAVA-ORGAPACHESTRUTS-451610","Open","Vulnerability"
4,"Critical",640,"Arbitrary Code Execution","[""CVE-2016-1000031""]","[""CWE-284""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-struts/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33","No Known Exploit","Auto Fixable","2023-03-07 21:11:36.276","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33#issue-SNYK-JAVA-COMMONSFILEUPLOAD-30401","Open","Vulnerability"
